task_id	tick	event	node	edge	position	detail
1	0	RELEASE	130	-1	-1	release_seconds=0.0
1	0	NODE_SERVICE_START	130	-1	-1	arrival_tick=0;ready_tick=10;SOURCE_FIXED_TRANSFER;reconstructed_transfer_seconds=2.0;basis=HISTORICAL_OD_LOWER_ENVELOPE
1	9	SELECT	130	141	-1	free_flow_seconds=46.03999999999999;moving=0;stopped=0;eta_seconds=46.03999999999999;equal_score_candidates=1;nodes=130>57>58
1	10	NODE_SERVICE_FINISH	130	-1	-1	
1	10	ENTER_EDGE	130	141	0	free_flow_seconds=46.03999999999999;moving=0;stopped=0;eta_seconds=46.03999999999999;equal_score_candidates=1;nodes=130>57>58
1	11	MOVE	130	141	1	
1	12	MOVE	130	141	2	
1	13	MOVE	130	141	3	
1	14	MOVE	130	141	4	
1	15	MOVE	130	141	5	
1	16	MOVE	130	141	6	
1	17	MOVE	130	141	7	
1	18	MOVE	130	141	8	
1	19	MOVE	130	141	9	
1	20	MOVE	130	141	10	
1	21	MOVE	130	141	11	
1	22	MOVE	130	141	12	
1	23	MOVE	130	141	13	
1	24	MOVE	130	141	14	
1	25	MOVE	130	141	15	
1	26	MOVE	130	141	16	
1	27	MOVE	130	141	17	
1	28	MOVE	130	141	18	
1	29	MOVE	130	141	19	
1	30	MOVE	130	141	20	
1	31	MOVE	130	141	21	
1	32	MOVE	130	141	22	
1	33	MOVE	130	141	23	
1	34	MOVE	130	141	24	
1	35	MOVE	130	141	25	
1	36	MOVE	130	141	26	
1	37	MOVE	130	141	27	
1	38	MOVE	130	141	28	
1	39	MOVE	130	141	29	
1	40	MOVE	130	141	30	
1	41	MOVE	130	141	31	
1	42	MOVE	130	141	32	
1	43	MOVE	130	141	33	
1	44	MOVE	130	141	34	
1	45	MOVE	130	141	35	
1	46	MOVE	130	141	36	
1	47	MOVE	130	141	37	
1	48	MOVE	130	141	38	
1	49	MOVE	130	141	39	
1	50	MOVE	130	141	40	
1	51	MOVE	130	141	41	
1	52	MOVE	130	141	42	
1	53	MOVE	130	141	43	
1	54	MOVE	130	141	44	
1	55	MOVE	130	141	45	
1	56	MOVE	130	141	46	
1	57	MOVE	130	141	47	
1	58	MOVE	130	141	48	
1	59	MOVE	130	141	49	
1	60	MOVE	130	141	50	
1	61	MOVE	130	141	51	
1	62	MOVE	130	141	52	
1	63	MOVE	130	141	53	
1	64	MOVE	130	141	54	
1	65	MOVE	130	141	55	
1	66	MOVE	130	141	56	
1	67	MOVE	130	141	57	
1	68	MOVE	130	141	58	
1	69	MOVE	130	141	59	
1	70	MOVE	130	141	60	
1	71	MOVE	130	141	61	
1	72	MOVE	130	141	62	
1	73	MOVE	130	141	63	
1	74	MOVE	130	141	64	
1	75	MOVE	130	141	65	
1	76	MOVE	130	141	66	
1	77	MOVE	130	141	67	
1	78	MOVE	130	141	68	
1	79	MOVE	130	141	69	
1	80	MOVE	130	141	70	
1	81	MOVE	130	141	71	
1	82	MOVE	130	141	72	
1	83	MOVE	130	141	73	
1	84	MOVE	130	141	74	
1	85	MOVE	130	141	75	
1	86	MOVE	130	141	76	
1	87	MOVE	130	141	77	
1	88	MOVE	130	141	78	
1	89	MOVE	130	141	79	
1	90	MOVE	130	141	80	
1	91	MOVE	130	141	81	
1	92	MOVE	130	141	82	
1	93	MOVE	130	141	83	
1	94	MOVE	130	141	84	
1	95	MOVE	130	141	85	
1	96	MOVE	130	141	86	
1	97	MOVE	130	141	87	
1	98	MOVE	130	141	88	
1	99	MOVE	130	141	89	
1	100	MOVE	130	141	90	
1	101	MOVE	130	141	91	
1	102	MOVE	130	141	92	
1	103	MOVE	130	141	93	
1	104	MOVE	130	141	94	
1	105	MOVE	130	141	95	
1	106	MOVE	130	141	96	
1	107	MOVE	130	141	97	
1	108	MOVE	130	141	98	
1	109	MOVE	130	141	99	
1	110	MOVE	130	141	100	
1	111	MOVE	130	141	101	
1	112	MOVE	130	141	102	
1	113	MOVE	130	141	103	
1	114	MOVE	130	141	104	
1	115	MOVE	130	141	105	
1	116	MOVE	130	141	106	
1	117	MOVE	130	141	107	
1	118	MOVE	130	141	108	
1	119	MOVE	130	141	109	
1	120	MOVE	130	141	110	
1	121	MOVE	130	141	111	
1	122	MOVE	130	141	112	
1	123	MOVE	130	141	113	
1	124	MOVE	130	141	114	
1	125	MOVE	130	141	115	
1	126	MOVE	130	141	116	
1	127	MOVE	130	141	117	
1	128	MOVE	130	141	118	
1	129	MOVE	130	141	119	
1	130	MOVE	130	141	120	
1	131	MOVE	130	141	121	
1	132	MOVE	130	141	122	
1	133	MOVE	130	141	123	
1	134	MOVE	130	141	124	
1	135	MOVE	130	141	125	
1	136	MOVE	130	141	126	
1	137	MOVE	130	141	127	
1	138	MOVE	130	141	128	
1	139	MOVE	130	141	129	
1	140	MOVE	130	141	130	
1	141	MOVE	130	141	131	
1	142	MOVE	130	141	132	
1	143	MOVE	130	141	133	
1	144	MOVE	130	141	134	
1	145	MOVE	130	141	135	
1	146	MOVE	130	141	136	
1	147	MOVE	130	141	137	
1	148	MOVE	130	141	138	
1	149	MOVE	130	141	139	
1	150	MOVE	130	141	140	
1	151	MOVE	130	141	141	
1	152	MOVE	130	141	142	
1	153	MOVE	130	141	143	
1	154	MOVE	130	141	144	
1	155	MOVE	130	141	145	
1	156	MOVE	130	141	146	
1	157	MOVE	130	141	147	
1	158	MOVE	130	141	148	
1	159	MOVE	130	141	149	
1	160	MOVE	130	141	150	
1	161	MOVE	130	141	151	
1	162	MOVE	130	141	152	
1	163	MOVE	130	141	153	
1	164	MOVE	130	141	154	
1	165	MOVE	130	141	155	
1	166	MOVE	130	141	156	
1	167	MOVE	130	141	157	
1	168	MOVE	130	141	158	
1	169	MOVE	130	141	159	
