event,count
released_segments,43603
entered_segments,43603
move_commits,34871382
stopped_ticks,16776249
holds,68959917
entry_stopped_holds,37868077
entry_moving_holds,9210978
local_fifo_conflict_holds,5104613
following_footprint_holds,11373898
junction_through_busy_holds,438532
no_path_holds,0
route_decisions,52799300
tied_route_decisions,4274
