event,count
released_segments,76104
entered_segments,75828
move_commits,59449342
stopped_ticks,56632591
holds,2598711032
entry_stopped_holds,1997471007
entry_moving_holds,359686881
local_fifo_conflict_holds,184920553
following_footprint_holds,45536705
junction_through_busy_holds,986569
no_path_holds,0
route_decisions,2543097255
tied_route_decisions,7025
