event,count
released_segments,87206
entered_segments,86431
move_commits,66054185
stopped_ticks,75426828
holds,3786392333
entry_stopped_holds,2917902043
entry_moving_holds,520941471
local_fifo_conflict_holds,272121991
following_footprint_holds,63155049
junction_through_busy_holds,1221104
no_path_holds,0
route_decisions,3712079089
tied_route_decisions,7290
