0 6       0 6 ==8.0
19 45       19 18 22 24 27 45 ==74.0
19 46       19 25 26 43 15 14 46 ==63.0
19 47       19 18 22 24 27 28 47 ==95.0
19 48       19 18 22 24 27 45 48 ==84.0
19 49       19 25 26 43 15 14 46 36 38 37 49 ==159.0
19 50       19 25 26 43 15 14 46 36 44 50 ==129.0
19 51       19 25 26 43 15 14 46 35 51 ==100.0
20 10       20 10 ==7.0
20 12       20 21 23 24 27 28 29 30 31 32 33 34 12 ==188.0
20 13       20 21 23 24 27 28 29 30 31 32 33 34 12 13 ==198.0
20 14       20 10 15 14 ==47.0
20 15       20 10 15 ==43.0
20 21       20 21 ==35.0
20 23       20 21 23 ==47.0
20 24       20 21 23 24 ==51.0
20 25       20 10 15 14 46 36 38 39 40 41 42 25 ==195.0
20 26       20 10 15 14 46 36 38 39 40 41 42 25 26 ==203.0
20 27       20 21 23 24 27 ==55.0
20 28       20 21 23 24 27 28 ==82.0
20 29       20 21 23 24 27 28 29 ==95.0
20 30       20 21 23 24 27 28 29 30 ==101.0
20 31       20 21 23 24 27 28 29 30 31 ==105.0
20 32       20 21 23 24 27 28 29 30 31 32 ==109.0
20 33       20 21 23 24 27 28 29 30 31 32 33 ==137.0
20 34       20 21 23 24 27 28 29 30 31 32 33 34 ==159.0
20 35       20 10 15 14 46 35 ==78.0
20 36       20 10 15 14 46 36 ==88.0
20 37       20 10 15 14 46 36 38 37 ==146.0
20 38       20 10 15 14 46 36 38 ==120.0
20 39       20 10 15 14 46 36 38 39 ==141.0
20 40       20 10 15 14 46 36 38 39 40 ==155.0
20 41       20 10 15 14 46 36 38 39 40 41 ==159.0
20 42       20 10 15 14 46 36 38 39 40 41 42 ==185.0
20 43       20 21 23 24 27 28 29 30 31 43 ==145.0
20 44       20 10 15 14 46 36 44 ==107.0
20 45       20 21 23 24 27 45 ==71.0
20 46       20 10 15 14 46 ==51.0
20 47       20 21 23 24 27 28 47 ==92.0
20 48       20 21 23 24 27 45 48 ==81.0
20 49       20 21 23 24 27 28 29 30 31 32 37 49 ==156.0
20 50       20 10 15 14 46 36 44 50 ==117.0
20 51       20 10 15 14 46 35 51 ==88.0
21 12       21 23 24 27 28 29 30 31 32 33 34 12 ==153.0
21 13       21 23 24 27 28 29 30 31 32 33 34 12 13 ==163.0
21 14       21 23 24 27 28 29 30 31 43 15 14 ==122.0
21 15       21 23 24 27 28 29 30 31 43 15 ==118.0
21 23       21 23 ==12.0
21 24       21 23 24 ==16.0
21 25       21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==270.0
21 26       21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==278.0
21 27       21 23 24 27 ==20.0
21 28       21 23 24 27 28 ==47.0
21 29       21 23 24 27 28 29 ==60.0
21 30       21 23 24 27 28 29 30 ==66.0
21 31       21 23 24 27 28 29 30 31 ==70.0
21 32       21 23 24 27 28 29 30 31 32 ==74.0
21 33       21 23 24 27 28 29 30 31 32 33 ==102.0
21 34       21 23 24 27 28 29 30 31 32 33 34 ==124.0
21 35       21 23 24 27 28 29 30 31 32 33 34 35 ==143.0
21 36       21 23 24 27 28 29 30 31 43 15 14 46 36 ==163.0
21 37       21 23 24 27 28 29 30 31 32 37 ==111.0
21 38       21 23 24 27 28 29 30 31 43 15 14 46 36 38 ==195.0
21 39       21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 ==216.0
21 40       21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 ==230.0
21 41       21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 ==234.0
21 42       21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 ==260.0
21 43       21 23 24 27 28 29 30 31 43 ==110.0
21 44       21 23 24 27 28 29 30 31 32 33 44 ==126.0
21 45       21 23 24 27 45 ==36.0
21 46       21 23 24 27 28 29 30 31 43 15 14 46 ==126.0
21 47       21 23 24 27 28 47 ==57.0
21 48       21 23 24 27 45 48 ==46.0
21 49       21 23 24 27 28 29 30 31 32 37 49 ==121.0
21 50       21 23 24 27 28 29 30 31 32 33 44 50 ==136.0
21 51       21 23 24 27 28 29 30 31 43 15 14 46 35 51 ==153.0
22 12       22 24 27 28 29 30 31 32 33 34 12 ==163.0
22 13       22 24 27 28 29 30 31 32 33 34 12 13 ==173.0
22 14       22 26 43 15 14 ==33.0
22 15       22 26 43 15 ==29.0
22 23       22 24 27 28 29 30 31 32 33 34 12 13 23 ==181.0
22 24       22 24 ==26.0
22 25       22 26 43 15 14 46 36 38 39 40 41 42 25 ==181.0
22 26       22 26 ==17.0
22 27       22 24 27 ==30.0
22 28       22 24 27 28 ==57.0
22 29       22 24 27 28 29 ==70.0
22 30       22 24 27 28 29 30 ==76.0
22 31       22 24 27 28 29 30 31 ==80.0
22 32       22 24 27 28 29 30 31 32 ==84.0
22 33       22 24 27 28 29 30 31 32 33 ==112.0
22 34       22 24 27 28 29 30 31 32 33 34 ==134.0
22 35       22 26 43 15 14 46 35 ==64.0
22 36       22 26 43 15 14 46 36 ==74.0
22 37       22 24 27 28 29 30 31 32 37 ==121.0
22 38       22 26 43 15 14 46 36 38 ==106.0
22 39       22 26 43 15 14 46 36 38 39 ==127.0
22 40       22 26 43 15 14 46 36 38 39 40 ==141.0
22 41       22 26 43 15 14 46 36 38 39 40 41 ==145.0
22 42       22 26 43 15 14 46 36 38 39 40 41 42 ==171.0
22 43       22 26 43 ==21.0
22 44       22 26 43 15 14 46 36 44 ==93.0
22 45       22 24 27 45 ==46.0
22 46       22 26 43 15 14 46 ==37.0
22 47       22 24 27 28 47 ==67.0
22 48       22 24 27 45 48 ==56.0
22 49       22 24 27 28 29 30 31 32 37 49 ==131.0
22 50       22 26 43 15 14 46 36 44 50 ==103.0
22 51       22 26 43 15 14 46 35 51 ==74.0
23 12       23 24 27 28 29 30 31 32 33 34 12 ==141.0
23 13       23 24 27 28 29 30 31 32 33 34 12 13 ==151.0
23 14       23 24 27 28 29 30 31 43 15 14 ==110.0
23 15       23 24 27 28 29 30 31 43 15 ==106.0
23 24       23 24 ==4.0
23 25       23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==258.0
23 26       23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==266.0
23 27       23 24 27 ==8.0
23 28       23 24 27 28 ==35.0
23 29       23 24 27 28 29 ==48.0
23 30       23 24 27 28 29 30 ==54.0
23 31       23 24 27 28 29 30 31 ==58.0
23 32       23 24 27 28 29 30 31 32 ==62.0
23 33       23 24 27 28 29 30 31 32 33 ==90.0
23 34       23 24 27 28 29 30 31 32 33 34 ==112.0
23 35       23 24 27 28 29 30 31 32 33 34 35 ==131.0
23 36       23 24 27 28 29 30 31 43 15 14 46 36 ==151.0
23 37       23 24 27 28 29 30 31 32 37 ==99.0
23 38       23 24 27 28 29 30 31 43 15 14 46 36 38 ==183.0
23 39       23 24 27 28 29 30 31 43 15 14 46 36 38 39 ==204.0
23 40       23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 ==218.0
23 41       23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 ==222.0
23 42       23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 ==248.0
23 43       23 24 27 28 29 30 31 43 ==98.0
23 44       23 24 27 28 29 30 31 32 33 44 ==114.0
23 45       23 24 27 45 ==24.0
23 46       23 24 27 28 29 30 31 43 15 14 46 ==114.0
23 47       23 24 27 28 47 ==45.0
23 48       23 24 27 45 48 ==34.0
23 49       23 24 27 28 29 30 31 32 37 49 ==109.0
23 50       23 24 27 28 29 30 31 32 33 44 50 ==124.0
23 51       23 24 27 28 29 30 31 43 15 14 46 35 51 ==141.0
24 12       24 27 28 29 30 31 32 33 34 12 ==137.0
24 13       24 27 28 29 30 31 32 33 34 12 13 ==147.0
24 14       24 27 28 29 30 31 43 15 14 ==106.0
24 15       24 27 28 29 30 31 43 15 ==102.0
24 23       24 27 28 29 30 31 32 33 34 12 13 23 ==155.0
24 25       24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==254.0
24 26       24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==262.0
24 27       24 27 ==4.0
24 28       24 27 28 ==31.0
24 29       24 27 28 29 ==44.0
24 30       24 27 28 29 30 ==50.0
24 31       24 27 28 29 30 31 ==54.0
24 32       24 27 28 29 30 31 32 ==58.0
24 33       24 27 28 29 30 31 32 33 ==86.0
24 34       24 27 28 29 30 31 32 33 34 ==108.0
24 35       24 27 28 29 30 31 32 33 34 35 ==127.0
24 36       24 27 28 29 30 31 43 15 14 46 36 ==147.0
24 37       24 27 28 29 30 31 32 37 ==95.0
24 38       24 27 28 29 30 31 43 15 14 46 36 38 ==179.0
24 39       24 27 28 29 30 31 43 15 14 46 36 38 39 ==200.0
24 40       24 27 28 29 30 31 43 15 14 46 36 38 39 40 ==214.0
24 41       24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 ==218.0
24 42       24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 ==244.0
24 43       24 27 28 29 30 31 43 ==94.0
24 44       24 27 28 29 30 31 32 33 44 ==110.0
24 45       24 27 45 ==20.0
24 46       24 27 28 29 30 31 43 15 14 46 ==110.0
24 47       24 27 28 47 ==41.0
24 48       24 27 45 48 ==30.0
24 49       24 27 28 29 30 31 32 37 49 ==105.0
24 50       24 27 28 29 30 31 32 33 44 50 ==120.0
24 51       24 27 28 29 30 31 43 15 14 46 35 51 ==137.0
25 12       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 ==282.0
25 13       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 ==292.0
25 14       25 26 43 15 14 ==24.0
25 15       25 26 43 15 ==20.0
25 23       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 ==300.0
25 24       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 ==304.0
25 26       25 26 ==8.0
25 27       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 ==308.0
25 28       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 ==335.0
25 29       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 ==348.0
25 30       25 26 43 15 14 46 36 38 39 40 41 42 30 ==195.0
25 31       25 26 43 15 14 46 36 38 39 40 41 42 30 31 ==199.0
25 32       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 ==203.0
25 33       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 ==231.0
25 34       25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 ==253.0
25 35       25 26 43 15 14 46 35 ==55.0
25 36       25 26 43 15 14 46 36 ==65.0
25 37       25 26 43 15 14 46 36 38 37 ==129.0
25 38       25 26 43 15 14 46 36 38 ==97.0
25 39       25 26 43 15 14 46 36 38 39 ==118.0
25 40       25 26 43 15 14 46 36 38 39 40 ==132.0
25 41       25 26 43 15 14 46 36 38 39 40 41 ==136.0
25 42       25 26 43 15 14 46 36 38 39 40 41 42 ==162.0
25 43       25 26 43 ==12.0
25 44       25 26 43 15 14 46 36 44 ==84.0
25 45       25 26 43 15 14 46 36 38 39 40 41 45 ==160.0
25 46       25 26 43 15 14 46 ==28.0
25 47       25 26 43 15 14 46 36 38 39 47 ==128.0
25 48       25 26 43 15 14 46 36 38 39 40 41 45 48 ==170.0
25 49       25 26 43 15 14 46 36 38 37 49 ==139.0
25 50       25 26 43 15 14 46 36 44 50 ==94.0
25 51       25 26 43 15 14 46 35 51 ==65.0
26 12       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 ==274.0
26 13       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 ==284.0
26 14       26 43 15 14 ==16.0
26 15       26 43 15 ==12.0
26 23       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 ==292.0
26 24       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 ==296.0
26 25       26 43 15 14 46 36 38 39 40 41 42 25 ==164.0
26 27       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 ==300.0
26 28       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 ==327.0
26 29       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 ==340.0
26 30       26 43 15 14 46 36 38 39 40 41 42 30 ==187.0
26 31       26 43 15 14 46 36 38 39 40 41 42 30 31 ==191.0
26 32       26 43 15 14 46 36 38 39 40 41 42 30 31 32 ==195.0
26 33       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 ==223.0
26 34       26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 ==245.0
26 35       26 43 15 14 46 35 ==47.0
26 36       26 43 15 14 46 36 ==57.0
26 37       26 43 15 14 46 36 38 37 ==121.0
26 38       26 43 15 14 46 36 38 ==89.0
26 39       26 43 15 14 46 36 38 39 ==110.0
26 40       26 43 15 14 46 36 38 39 40 ==124.0
26 41       26 43 15 14 46 36 38 39 40 41 ==128.0
26 42       26 43 15 14 46 36 38 39 40 41 42 ==154.0
26 43       26 43 ==4.0
26 44       26 43 15 14 46 36 44 ==76.0
26 45       26 43 15 14 46 36 38 39 40 41 45 ==152.0
26 46       26 43 15 14 46 ==20.0
26 47       26 43 15 14 46 36 38 39 47 ==120.0
26 48       26 43 15 14 46 36 38 39 40 41 45 48 ==162.0
26 49       26 43 15 14 46 36 38 37 49 ==131.0
26 50       26 43 15 14 46 36 44 50 ==86.0
26 51       26 43 15 14 46 35 51 ==57.0
27 12       27 28 29 30 31 32 33 34 12 ==133.0
27 13       27 28 29 30 31 32 33 34 12 13 ==143.0
27 14       27 28 29 30 31 43 15 14 ==102.0
27 15       27 28 29 30 31 43 15 ==98.0
27 23       27 28 29 30 31 32 33 34 12 13 23 ==151.0
27 24       27 28 29 30 31 32 33 34 12 13 23 24 ==155.0
27 25       27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==250.0
27 26       27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==258.0
27 28       27 28 ==27.0
27 29       27 28 29 ==40.0
27 30       27 28 29 30 ==46.0
27 31       27 28 29 30 31 ==50.0
27 32       27 28 29 30 31 32 ==54.0
27 33       27 28 29 30 31 32 33 ==82.0
27 34       27 28 29 30 31 32 33 34 ==104.0
27 35       27 28 29 30 31 32 33 34 35 ==123.0
27 36       27 28 29 30 31 43 15 14 46 36 ==143.0
27 37       27 28 29 30 31 32 37 ==91.0
27 38       27 28 29 30 31 43 15 14 46 36 38 ==175.0
27 39       27 28 29 30 31 43 15 14 46 36 38 39 ==196.0
27 40       27 28 29 30 31 43 15 14 46 36 38 39 40 ==210.0
27 41       27 28 29 30 31 43 15 14 46 36 38 39 40 41 ==214.0
27 42       27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 ==240.0
27 43       27 28 29 30 31 43 ==90.0
27 44       27 28 29 30 31 32 33 44 ==106.0
27 45       27 45 ==16.0
27 46       27 28 29 30 31 43 15 14 46 ==106.0
27 47       27 28 47 ==37.0
27 48       27 45 48 ==26.0
27 49       27 28 29 30 31 32 37 49 ==101.0
27 50       27 28 29 30 31 32 33 44 50 ==116.0
27 51       27 28 29 30 31 43 15 14 46 35 51 ==133.0
28 12       28 29 30 31 32 33 34 12 ==106.0
28 13       28 29 30 31 32 33 34 12 13 ==116.0
28 14       28 29 30 31 43 15 14 ==75.0
28 15       28 29 30 31 43 15 ==71.0
28 23       28 29 30 31 32 33 34 12 13 23 ==124.0
28 24       28 29 30 31 32 33 34 12 13 23 24 ==128.0
28 25       28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==223.0
28 26       28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==231.0
28 27       28 29 30 31 32 33 34 12 13 23 24 27 ==132.0
28 29       28 29 ==13.0
28 30       28 29 30 ==19.0
28 31       28 29 30 31 ==23.0
28 32       28 29 30 31 32 ==27.0
28 33       28 29 30 31 32 33 ==55.0
28 34       28 29 30 31 32 33 34 ==77.0
28 35       28 29 30 31 32 33 34 35 ==96.0
28 36       28 29 30 31 43 15 14 46 36 ==116.0
28 37       28 29 30 31 32 37 ==64.0
28 38       28 29 30 31 43 15 14 46 36 38 ==148.0
28 39       28 29 30 31 43 15 14 46 36 38 39 ==169.0
28 40       28 29 30 31 43 15 14 46 36 38 39 40 ==183.0
28 41       28 29 30 31 43 15 14 46 36 38 39 40 41 ==187.0
28 42       28 29 30 31 43 15 14 46 36 38 39 40 41 42 ==213.0
28 43       28 29 30 31 43 ==63.0
28 44       28 29 30 31 32 33 44 ==79.0
28 45       28 29 30 31 32 33 34 12 13 23 24 27 45 ==148.0
28 46       28 29 30 31 43 15 14 46 ==79.0
28 47       28 47 ==10.0
28 48       28 29 30 31 32 33 34 12 13 23 24 27 45 48 ==158.0
28 49       28 29 30 31 32 37 49 ==74.0
28 50       28 29 30 31 32 33 44 50 ==89.0
28 51       28 29 30 31 43 15 14 46 35 51 ==106.0
29 12       29 30 31 32 33 34 12 ==93.0
29 13       29 30 31 32 33 34 12 13 ==103.0
29 14       29 30 31 43 15 14 ==62.0
29 15       29 30 31 43 15 ==58.0
29 23       29 30 31 32 33 34 12 13 23 ==111.0
29 24       29 30 31 32 33 34 12 13 23 24 ==115.0
29 25       29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==210.0
29 26       29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==218.0
29 27       29 30 31 32 33 34 12 13 23 24 27 ==119.0
29 28       29 30 31 32 33 34 12 13 23 24 27 28 ==146.0
29 30       29 30 ==6.0
29 31       29 30 31 ==10.0
29 32       29 30 31 32 ==14.0
29 33       29 30 31 32 33 ==42.0
29 34       29 30 31 32 33 34 ==64.0
29 35       29 30 31 32 33 34 35 ==83.0
29 36       29 30 31 43 15 14 46 36 ==103.0
29 37       29 30 31 32 37 ==51.0
29 38       29 30 31 43 15 14 46 36 38 ==135.0
29 39       29 30 31 43 15 14 46 36 38 39 ==156.0
29 40       29 30 31 43 15 14 46 36 38 39 40 ==170.0
29 41       29 30 31 43 15 14 46 36 38 39 40 41 ==174.0
29 42       29 30 31 43 15 14 46 36 38 39 40 41 42 ==200.0
29 43       29 30 31 43 ==50.0
29 44       29 30 31 32 33 44 ==66.0
29 45       29 30 31 32 33 34 12 13 23 24 27 45 ==135.0
29 46       29 30 31 43 15 14 46 ==66.0
29 47       29 30 31 32 33 34 12 13 23 24 27 28 47 ==156.0
29 48       29 30 31 32 33 34 12 13 23 24 27 45 48 ==145.0
29 49       29 30 31 32 37 49 ==61.0
29 50       29 30 31 32 33 44 50 ==76.0
29 51       29 30 31 43 15 14 46 35 51 ==93.0
30 12       30 31 32 33 34 12 ==87.0
30 13       30 31 32 33 34 12 13 ==97.0
30 14       30 31 43 15 14 ==56.0
30 15       30 31 43 15 ==52.0
30 23       30 31 32 33 34 12 13 23 ==105.0
30 24       30 31 32 33 34 12 13 23 24 ==109.0
30 25       30 31 43 15 14 46 36 38 39 40 41 42 25 ==204.0
30 26       30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==212.0
30 27       30 31 32 33 34 12 13 23 24 27 ==113.0
30 28       30 31 32 33 34 12 13 23 24 27 28 ==140.0
30 29       30 31 32 33 34 12 13 23 24 27 28 29 ==153.0
30 31       30 31 ==4.0
30 32       30 31 32 ==8.0
30 33       30 31 32 33 ==36.0
30 34       30 31 32 33 34 ==58.0
30 35       30 31 32 33 34 35 ==77.0
30 36       30 31 43 15 14 46 36 ==97.0
30 37       30 31 32 37 ==45.0
30 38       30 31 43 15 14 46 36 38 ==129.0
30 39       30 31 43 15 14 46 36 38 39 ==150.0
30 40       30 31 43 15 14 46 36 38 39 40 ==164.0
30 41       30 31 43 15 14 46 36 38 39 40 41 ==168.0
30 42       30 31 43 15 14 46 36 38 39 40 41 42 ==194.0
30 43       30 31 43 ==44.0
30 44       30 31 32 33 44 ==60.0
30 45       30 31 32 33 34 12 13 23 24 27 45 ==129.0
30 46       30 31 43 15 14 46 ==60.0
30 47       30 31 32 33 34 12 13 23 24 27 28 47 ==150.0
30 48       30 31 32 33 34 12 13 23 24 27 45 48 ==139.0
30 49       30 31 32 37 49 ==55.0
30 50       30 31 32 33 44 50 ==70.0
30 51       30 31 43 15 14 46 35 51 ==87.0
31 12       31 32 33 34 12 ==83.0
31 13       31 32 33 34 12 13 ==93.0
31 14       31 43 15 14 ==52.0
31 15       31 43 15 ==48.0
31 23       31 32 33 34 12 13 23 ==101.0
31 24       31 32 33 34 12 13 23 24 ==105.0
31 25       31 43 15 14 46 36 38 39 40 41 42 25 ==200.0
31 26       31 43 15 14 46 36 38 39 40 41 42 25 26 ==208.0
31 27       31 32 33 34 12 13 23 24 27 ==109.0
31 28       31 32 33 34 12 13 23 24 27 28 ==136.0
31 29       31 32 33 34 12 13 23 24 27 28 29 ==149.0
31 30       31 32 33 34 12 13 23 24 27 28 29 30 ==155.0
31 32       31 32 ==4.0
31 33       31 32 33 ==32.0
31 34       31 32 33 34 ==54.0
31 35       31 32 33 34 35 ==73.0
31 36       31 43 15 14 46 36 ==93.0
31 37       31 32 37 ==41.0
31 38       31 43 15 14 46 36 38 ==125.0
31 39       31 43 15 14 46 36 38 39 ==146.0
31 40       31 43 15 14 46 36 38 39 40 ==160.0
31 41       31 43 15 14 46 36 38 39 40 41 ==164.0
31 42       31 43 15 14 46 36 38 39 40 41 42 ==190.0
31 43       31 43 ==40.0
31 44       31 32 33 44 ==56.0
31 45       31 32 33 34 12 13 23 24 27 45 ==125.0
31 46       31 43 15 14 46 ==56.0
31 47       31 32 33 34 12 13 23 24 27 28 47 ==146.0
31 48       31 32 33 34 12 13 23 24 27 45 48 ==135.0
31 49       31 32 37 49 ==51.0
31 50       31 32 33 44 50 ==66.0
31 51       31 43 15 14 46 35 51 ==83.0
32 12       32 33 34 12 ==79.0
32 13       32 33 34 12 13 ==89.0
32 14       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 ==207.0
32 15       32 33 34 12 13 23 24 27 28 29 30 31 43 15 ==203.0
32 23       32 33 34 12 13 23 ==97.0
32 24       32 33 34 12 13 23 24 ==101.0
32 25       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==355.0
32 26       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==363.0
32 27       32 33 34 12 13 23 24 27 ==105.0
32 28       32 33 34 12 13 23 24 27 28 ==132.0
32 29       32 33 34 12 13 23 24 27 28 29 ==145.0
32 30       32 33 34 12 13 23 24 27 28 29 30 ==151.0
32 31       32 33 34 12 13 23 24 27 28 29 30 31 ==155.0
32 33       32 33 ==28.0
32 34       32 33 34 ==50.0
32 35       32 33 34 35 ==69.0
32 36       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 ==248.0
32 37       32 37 ==37.0
32 38       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 ==280.0
32 39       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 ==301.0
32 40       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 ==315.0
32 41       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 ==319.0
32 42       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 ==345.0
32 43       32 33 34 12 13 23 24 27 28 29 30 31 43 ==195.0
32 44       32 33 44 ==52.0
32 45       32 33 34 12 13 23 24 27 45 ==121.0
32 46       32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 ==211.0
32 47       32 33 34 12 13 23 24 27 28 47 ==142.0
32 48       32 33 34 12 13 23 24 27 45 48 ==131.0
32 49       32 37 49 ==47.0
32 50       32 33 44 50 ==62.0
32 51       32 33 34 35 51 ==79.0
33 12       33 34 12 ==51.0
33 13       33 34 12 13 ==61.0
33 14       33 34 12 13 23 24 27 28 29 30 31 43 15 14 ==179.0
33 15       33 34 12 13 23 24 27 28 29 30 31 43 15 ==175.0
33 23       33 34 12 13 23 ==69.0
33 24       33 34 12 13 23 24 ==73.0
33 25       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==327.0
33 26       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==335.0
33 27       33 34 12 13 23 24 27 ==77.0
33 28       33 34 12 13 23 24 27 28 ==104.0
33 29       33 34 12 13 23 24 27 28 29 ==117.0
33 30       33 34 12 13 23 24 27 28 29 30 ==123.0
33 31       33 34 12 13 23 24 27 28 29 30 31 ==127.0
33 32       33 34 12 13 23 24 27 28 29 30 31 32 ==131.0
33 34       33 34 ==22.0
33 35       33 34 35 ==41.0
33 36       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 ==220.0
33 37       33 34 12 13 23 24 27 28 29 30 31 32 37 ==168.0
33 38       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 ==252.0
33 39       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 ==273.0
33 40       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 ==287.0
33 41       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 ==291.0
33 42       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 ==317.0
33 43       33 34 12 13 23 24 27 28 29 30 31 43 ==167.0
33 44       33 44 ==24.0
33 45       33 34 12 13 23 24 27 45 ==93.0
33 46       33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 ==183.0
33 47       33 34 12 13 23 24 27 28 47 ==114.0
33 48       33 34 12 13 23 24 27 45 48 ==103.0
33 49       33 34 12 13 23 24 27 28 29 30 31 32 37 49 ==178.0
33 50       33 44 50 ==34.0
33 51       33 34 35 51 ==51.0
34 12       34 12 ==29.0
34 13       34 12 13 ==39.0
34 14       34 12 13 23 24 27 28 29 30 31 43 15 14 ==157.0
34 15       34 12 13 23 24 27 28 29 30 31 43 15 ==153.0
34 23       34 12 13 23 ==47.0
34 24       34 12 13 23 24 ==51.0
34 25       34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 ==305.0
34 26       34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ==313.0
34 27       34 12 13 23 24 27 ==55.0
34 28       34 12 13 23 24 27 28 ==82.0
34 29       34 12 13 23 24 27 28 29 ==95.0
34 30       34 12 13 23 24 27 28 29 30 ==101.0
34 31       34 12 13 23 24 27 28 29 30 31 ==105.0
34 32       34 12 13 23 24 27 28 29 30 31 32 ==109.0
34 33       34 12 13 23 24 27 28 29 30 31 32 33 ==137.0
34 35       34 35 ==19.0
34 36       34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 ==198.0
34 37       34 12 13 23 24 27 28 29 30 31 32 37 ==146.0
34 38       34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 ==230.0
34 39       34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 ==251.0
34 40       34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 ==265.0
34 41       34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 ==269.0
34 42       34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 ==295.0
34 43       34 12 13 23 24 27 28 29 30 31 43 ==145.0
