event,count
released_segments,76109
entered_segments,76109
move_commits,49706036
stopped_ticks,7514804
holds,656612809
entry_stopped_holds,433155995
entry_moving_holds,143922361
local_fifo_conflict_holds,72019649
following_footprint_holds,3877452
junction_through_busy_holds,97515
no_path_holds,0
route_decisions,649679805
tied_route_decisions,1039
