event,count
released_segments,87200
entered_segments,86913
move_commits,69091616
stopped_ticks,64205932
holds,2867548028
entry_stopped_holds,2107917617
entry_moving_holds,460547260
local_fifo_conflict_holds,234877219
following_footprint_holds,53209026
junction_through_busy_holds,1461193
no_path_holds,0
route_decisions,2804524996
tied_route_decisions,7984
