event,count
released_segments,43602
entered_segments,43602
move_commits,28401806
stopped_ticks,3654502
holds,17402979
entry_stopped_holds,9103033
entry_moving_holds,3061028
local_fifo_conflict_holds,1584416
following_footprint_holds,1572368
junction_through_busy_holds,39730
no_path_holds,0
route_decisions,14083851
tied_route_decisions,594
