event,count
released_segments,87206
entered_segments,86431
move_commits,66051243
stopped_ticks,75326286
holds,3786737565
entry_stopped_holds,2918229123
entry_moving_holds,520994389
local_fifo_conflict_holds,272187767
following_footprint_holds,63059032
junction_through_busy_holds,1218707
no_path_holds,0
route_decisions,3712524701
tied_route_decisions,7369
