event,count
released_segments,76109
entered_segments,76109
move_commits,61664560
stopped_ticks,48514606
holds,1709417418
entry_stopped_holds,1246845019
entry_moving_holds,274613815
local_fifo_conflict_holds,139443978
following_footprint_holds,38651677
junction_through_busy_holds,1196916
no_path_holds,0
route_decisions,1661976597
tied_route_decisions,7391
