event,count
released_segments,43604
entered_segments,43604
move_commits,34868072
stopped_ticks,16787660
holds,69203878
entry_stopped_holds,38042084
entry_moving_holds,9249567
local_fifo_conflict_holds,5124567
following_footprint_holds,11387448
junction_through_busy_holds,437927
no_path_holds,0
route_decisions,53031768
tied_route_decisions,4251
