event,count
released_segments,87203
entered_segments,86916
move_commits,69087817
stopped_ticks,64269053
holds,2871778381
entry_stopped_holds,2111164210
entry_moving_holds,461162982
local_fifo_conflict_holds,235182136
following_footprint_holds,53272987
junction_through_busy_holds,1458974
no_path_holds,0
route_decisions,2808692438
tied_route_decisions,7966
