event,count
released_segments,76110
entered_segments,75833
move_commits,59458501
stopped_ticks,56625638
holds,2599177741
entry_stopped_holds,1997823518
entry_moving_holds,359768243
local_fifo_conflict_holds,184960342
following_footprint_holds,45526479
junction_through_busy_holds,988231
no_path_holds,0
route_decisions,2543570983
tied_route_decisions,7002
