event,count
released_segments,87200
entered_segments,87200
move_commits,56933488
stopped_ticks,8950273
holds,1582640102
entry_stopped_holds,1050351165
entry_moving_holds,348854595
local_fifo_conflict_holds,174484069
following_footprint_holds,4777661
junction_through_busy_holds,118912
no_path_holds,0
route_decisions,1574356129
tied_route_decisions,1190
