event,count
released_segments,43600
entered_segments,43600
move_commits,34862013
stopped_ticks,16756362
holds,69361091
entry_stopped_holds,38184343
entry_moving_holds,9280262
local_fifo_conflict_holds,5140124
following_footprint_holds,11358239
junction_through_busy_holds,436550
no_path_holds,0
route_decisions,53220157
tied_route_decisions,4322
