event,count
released_segments,43599
entered_segments,43599
move_commits,34859927
stopped_ticks,16772514
holds,69150614
entry_stopped_holds,38014545
entry_moving_holds,9242620
local_fifo_conflict_holds,5120935
following_footprint_holds,11372534
junction_through_busy_holds,437042
no_path_holds,0
route_decisions,52993588
tied_route_decisions,4426
