event,count
released_segments,76109
entered_segments,76109
move_commits,49706940
stopped_ticks,7505697
holds,653659468
entry_stopped_holds,431195059
entry_moving_holds,143266402
local_fifo_conflict_holds,71692310
following_footprint_holds,3868349
junction_through_busy_holds,97294
no_path_holds,0
route_decisions,646735602
tied_route_decisions,1045
