event,count
released_segments,87206
entered_segments,87206
move_commits,56934004
stopped_ticks,8997816
holds,1597995883
entry_stopped_holds,1060574895
entry_moving_holds,352244209
local_fifo_conflict_holds,176178963
following_footprint_holds,4823912
junction_through_busy_holds,120050
no_path_holds,0
route_decisions,1589664395
tied_route_decisions,1147
