event,count
released_segments,43602
entered_segments,43602
move_commits,34865070
stopped_ticks,16790846
holds,69240713
entry_stopped_holds,38068410
entry_moving_holds,9254076
local_fifo_conflict_holds,5127381
following_footprint_holds,11389818
junction_through_busy_holds,438572
no_path_holds,0
route_decisions,53065410
tied_route_decisions,4324
