event,count
released_segments,76108
entered_segments,76108
move_commits,61665161
stopped_ticks,48554034
holds,1707214580
entry_stopped_holds,1245123896
entry_moving_holds,274269209
local_fifo_conflict_holds,139267441
following_footprint_holds,38687790
junction_through_busy_holds,1201008
no_path_holds,0
route_decisions,1659734178
tied_route_decisions,7368
