event,count
released_segments,87199
entered_segments,87199
move_commits,56932454
stopped_ticks,8961754
holds,1598360118
entry_stopped_holds,1060848423
entry_moving_holds,352329493
local_fifo_conflict_holds,176220448
following_footprint_holds,4788923
junction_through_busy_holds,119159
no_path_holds,0
route_decisions,1590064659
tied_route_decisions,1211
