event,count
released_segments,76109
entered_segments,75832
move_commits,59451043
stopped_ticks,56722486
holds,2599361025
entry_stopped_holds,1997910531
entry_moving_holds,359767595
local_fifo_conflict_holds,184960413
following_footprint_holds,45621369
junction_through_busy_holds,989348
no_path_holds,0
route_decisions,2543657535
tied_route_decisions,6934
