event,count
released_segments,43604
entered_segments,43604
move_commits,34903057
stopped_ticks,22326300
holds,121732301
entry_stopped_holds,76945198
entry_moving_holds,14618272
local_fifo_conflict_holds,7842531
following_footprint_holds,15854766
junction_through_busy_holds,385184
no_path_holds,0
route_decisions,100019658
tied_route_decisions,4386
