event,count
released_segments,87204
entered_segments,86917
move_commits,69090420
stopped_ticks,64035820
holds,2870504846
entry_stopped_holds,2110289252
entry_moving_holds,461044021
local_fifo_conflict_holds,235135753
following_footprint_holds,53037192
junction_through_busy_holds,1462374
no_path_holds,0
route_decisions,2807652138
tied_route_decisions,7863
