event,count
released_segments,43603
entered_segments,43603
move_commits,34903538
stopped_ticks,22330487
holds,121871342
entry_stopped_holds,77050852
entry_moving_holds,14638041
local_fifo_conflict_holds,7851962
following_footprint_holds,15855359
junction_through_busy_holds,387073
no_path_holds,0
route_decisions,100154596
tied_route_decisions,4416
